0,1,2,3
-0.36973444060710553,0.41478559896982276,0.047072113865663026,1.5008568169711956
-0.3058527522551931,1.0357499187678345,-0.17774537453564032,2.0199876215645287
0.4992156930302903,-0.01960746930158336,0.07104169210524519,-0.918916495123098
-0.7548333957815576,0.029215028572016962,-0.2735205048348485,2.130354662199689
0.7210644183426003,1.7656518783773227,1.1277122279802367,-4.15148604209188
0.21806141855134295,0.41358367996846457,0.4291557538609435,3.6163136374567357
-0.14599528366767095,0.47407715550842655,-0.0787725997308004,2.8771003093661554
-0.5713358106356744,0.7535665913193235,-0.7231991270020905,2.0497693176660485
-0.43111081396591333,1.0404798830403676,-0.24433599728904268,3.6758372016219267
0.3156417559210143,0.7910192407829975,0.7667184159250715,1.1985525569111133
1.6533403909252637,1.8531301849177537,2.7698004557491727,-5.2279483700488845
-0.29002564873582226,0.8491421844178445,0.3113337249032049,2.064902315363088
-0.5940729103315374,1.2132492841829814,-1.5870263318494864,5.78222474251542
-0.7038360987405007,0.9028465258044618,-1.258661637566236,6.341515442109459
0.16450365546947313,0.13435544759662513,0.7660978492974193,4.139275393357802
0.018359258692029947,1.6235522724765237,0.38004320447628115,1.275884797976618
0.3668846511359146,0.5275164679122507,0.5568135496471964,2.3083514960508564
0.14124411206124246,1.694127495790302,0.14513704123128432,0.10874766361457885
0.6770061647302354,-0.9406660159706385,-0.09431076744761453,0.011528525857459131
-0.547838580538459,2.100709706573206,-0.8848648990081462,4.810840389440241
1.629582104425344,2.514277660357169,1.5618763039888588,-13.030145452752635
-1.1707904055180307,0.15128878626662376,-1.1024236399028018,1.7076162452623975
1.1694464023467421,1.5300244808005925,3.0315925880650463,-3.567212988018819
0.624370982099156,-1.5112308281888107,-0.3766421492093092,1.0128339114848521
-0.27401105354304695,0.0468277932814791,-0.20158614028594624,5.248357355372093
-0.7141125123840224,0.5257340042824957,-0.3936228124963273,4.765236019039858
-0.2805183620893529,0.8861260998848782,0.559606386575927,4.66878528410248
-0.9707961193740396,1.73985075403367,-1.775187458357122,6.613447269802766
0.0773214481290324,2.1790038682158928,-0.6324236758118441,-1.3154898549604206
-0.9498358868830044,1.9432325145882172,-1.679313971906755,3.4993118783078625
-0.5062726761391794,0.5997258698038419,-0.05289863027061879,2.2964754399500267
-0.1362101579223349,-0.04280893019887521,-1.0862815644030968,3.3466719948341193
0.35299794628105946,0.9623687456815052,0.9661365353514668,2.060724250944701
1.0390951402031319,2.3984531943474687,0.44584849956212824,-9.189401926865768
-0.30764975574054226,1.6660741709305034,-0.5840792084882215,4.111094766118901
0.007873834317212045,1.0047628783579658,0.6234989919940719,2.2487059603649713
-0.05451816005532664,0.9715763435646464,0.19205899601006102,-1.877224700443717
0.3850692960363186,1.9604428599419257,0.9920178228149547,0.5736057594911228
-0.053145431172164734,1.4832050538698074,-0.8313123470219898,0.7590383877932174
-1.6099978960806436,0.8998659816185982,-0.2689791968205965,1.4733632991733954
-1.2765024608270583,0.2951531702714866,0.6633862957408727,1.9415735635179623
0.5918722091872589,0.23806907877546105,1.1523006079291787,-1.4354412224065283
0.23398748914430167,0.5457369460104854,0.27661354358074536,1.7285090369199934
-0.25160722595170315,1.1571411770002002,-0.8877372051146364,2.131917096082656
-1.0172411794658986,0.284734945898569,-0.6092869054698561,1.5760383703763547
-0.0005105105202680684,1.5945801463783922,-0.8394069306968512,-2.397402962459211
-1.0692749805408543,1.5939675566158868,-1.5179431395399785,3.6732676029673366
-0.3253460044016126,2.017423326536276,-1.638114853969531,-0.31261468907813433
0.6194751558191972,0.9386464739917852,0.007598178356871803,-1.8241937357910736
0.6404852603460615,1.6492162934368402,1.199883173793241,-1.2789706789983177
0.04252463388364718,0.39421622850595595,0.21661646401055423,3.774256982701374
-0.394336110212786,1.338994431605751,-1.0590976694489849,1.0492722258859222
-0.6419283548724399,1.0208650458084974,-1.3925067544854355,3.1883673311666603
-0.32758852546187556,1.2867462326600596,-0.4096610471952555,-0.5581603744977437
-3.061875882305634,-0.7983301125082638,0.5299389823993709,-1.1263933098842498
0.6944937596401722,-0.029850586631277612,0.6158509855754516,-0.5779559193144691
1.89276916782834,0.698142023175895,1.703299675410778,-10.431506790330715
0.8333239050174565,0.8791279244699562,2.5318607956024217,2.316339419437336
-0.27549149407771173,1.1356519427414462,-0.8968183829741848,1.036554727559508
0.07074042268698273,1.472326865908318,0.4436649739382499,2.3836740414161017
-0.47151741331755165,0.8481749029377184,0.00804344218803022,1.4981732542216228
1.6507916897619472,1.8967628672363848,1.1837214828256644,-10.987885105870488
0.8295037764618782,1.758553595973484,1.2834444316751181,-4.293771813517685
-0.048622259136205784,0.2879959780147979,-0.5460761752665952,0.9792542594826048
0.3130625449594067,0.7706964999782023,-0.2904227768693717,-0.1055612997481808
